srch_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score,prop_accesibility_score,prop_log_historical_price,price_usd,promotion_flag,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,alt_id,in_ai_sample500,ai_score_sample500,booking_ai_sample500,ai_choice_sample500
636314,2,2,1,3,0,5,30,0,37,2,1,1,0,26,True,-1.6504242419568085,0,30
636314,3,4,1,3,0,5,89,0,37,2,1,1,0,27,True,-0.08490560855469254,0,30
636314,4,3,1,3,0,5,99,0,37,2,1,1,0,28,True,-0.43990660636058565,0,30
636314,2,3,1,4,0,5,50,0,37,2,1,1,0,29,True,-0.5081692337877155,0,30
636314,4,5,1,4,0,5,139,1,37,2,1,1,0,30,True,1.6253753965033397,1,30
636314,3,3,0,4,0,4,55,1,37,2,1,1,0,31,True,0.06058464354399612,0,30
636533,4,5,0,3,0,0,89,0,20,2,0,1,1,1,True,1.2590687366735203,0,2
636533,5,5,0,3,0,0,132,0,20,2,0,1,1,2,True,1.4663036051437581,1,2
636533,4,5,1,2,0,0,98,0,20,2,0,1,1,3,True,0.8977545573709267,0,2
636533,5,5,0,1,0,0,263,0,20,2,0,1,1,4,True,-0.184739946639364,0,2
636533,4,4,0,3,0,0,112,0,20,2,0,1,1,5,True,0.43496339413221796,0,2
638453,2,3,1,1,0,5,105,0,0,1,2,1,1,1,True,-2.3230465098280813,0,NO_PURCHASE
638453,2,4,1,1,0,5,99,0,0,1,2,1,1,2,True,-1.5784372582958488,0,NO_PURCHASE
638453,2,4,1,1,0,5,109,0,0,1,2,1,1,3,True,-1.6251996647717724,0,NO_PURCHASE
638610,3,5,1,1,0,5,149,0,10,2,0,1,1,1,True,-0.6873842667120795,0,NO_PURCHASE
638610,2,3,1,2,0,4,72,0,10,2,0,1,1,2,True,-1.5656806907303065,0,NO_PURCHASE
638610,1,2,1,2,0,5,63,1,10,2,0,1,1,3,True,-2.4322814131183277,0,NO_PURCHASE
638610,3,4,1,1,0,5,90,0,10,2,0,1,1,4,True,-1.1280378761508096,0,NO_PURCHASE
638610,3,4,1,1,0,5,139,0,10,2,0,1,1,5,True,-1.3571736678828343,0,NO_PURCHASE
638799,3,4,0,3,0,6,246,1,3,2,0,1,1,1,True,-0.8028972544796558,0,NO_PURCHASE
638799,3,4,1,1,0,5,149,0,3,2,0,1,1,2,True,-1.403936074358758,0,NO_PURCHASE
638799,4,4,1,2,0,6,275,0,3,2,0,1,1,3,True,-1.1494230304173876,0,NO_PURCHASE
638799,2,3,0,2,0,5,164,1,3,2,0,1,1,4,True,-1.9797166945617677,0,NO_PURCHASE
638799,2,2,0,3,0,5,127,0,3,2,0,1,1,5,True,-2.304019584773266,0,NO_PURCHASE
638799,5,5,1,1,0,6,495,0,3,2,0,1,1,6,True,-1.5725589623985787,0,NO_PURCHASE
638799,2,3,0,0,0,5,92,0,3,2,0,1,1,7,True,-2.981483394883643,0,NO_PURCHASE
638799,3,5,0,2,0,5,140,0,3,2,0,1,1,8,True,-0.3260700874094862,0,NO_PURCHASE
638799,3,4,1,3,0,5,208,0,3,2,0,1,1,9,True,-0.6413782456181816,0,NO_PURCHASE
638799,3,4,1,2,0,5,189,0,3,2,0,1,1,10,True,-1.0717576867881895,0,NO_PURCHASE
638799,2,3,1,2,0,5,119,0,3,2,0,1,1,11,True,-1.8692858654201117,0,NO_PURCHASE
638799,3,3,1,1,0,5,128,0,3,2,0,1,1,12,True,-2.022286828405997,0,NO_PURCHASE
638799,4,5,1,4,0,6,450,0,3,2,0,1,1,13,True,-0.212757309150845,0,NO_PURCHASE
638799,3,3,0,3,0,5,234,0,3,2,0,1,1,14,True,-1.679512310102261,0,NO_PURCHASE
638799,2,4,1,2,0,5,135,0,3,2,0,1,1,15,True,-1.2275539081349112,0,NO_PURCHASE
638799,2,3,1,2,0,4,90,0,3,2,0,1,1,16,True,-1.6498530223869687,0,NO_PURCHASE
638799,2,3,1,1,0,4,79,0,3,2,0,1,1,17,True,-2.117642388737715,0,NO_PURCHASE
638799,4,3,1,2,0,6,259,0,3,2,0,1,1,18,True,-1.7911549877025885,0,NO_PURCHASE
638799,3,4,0,1,0,5,222,0,3,2,0,1,1,19,True,-1.9453016416329991,0,NO_PURCHASE
638799,3,5,1,2,0,5,150,0,3,2,0,1,1,20,True,-0.17283249388540967,0,NO_PURCHASE
638799,3,4,1,1,0,5,143,0,3,2,0,1,1,21,True,-1.375878630473204,0,NO_PURCHASE
638799,3,4,0,2,0,5,169,0,3,2,0,1,1,22,True,-1.1782328738363423,0,NO_PURCHASE
638799,3,3,1,2,0,5,152,0,3,2,0,1,1,23,True,-1.6152885904739511,0,NO_PURCHASE
638799,3,5,1,2,0,5,179,0,3,2,0,1,1,24,True,-0.3084434726655877,0,NO_PURCHASE
638799,3,5,1,2,0,5,133,0,3,2,0,1,1,25,True,-0.09333640287633982,0,NO_PURCHASE
638799,4,5,0,3,0,6,310,0,3,2,0,1,1,26,True,-0.2773116319621789,0,NO_PURCHASE
638799,3,4,1,1,0,5,143,0,3,2,0,1,1,27,True,-1.375878630473204,0,NO_PURCHASE
638799,3,4,0,2,0,5,199,0,3,2,0,1,1,28,True,-1.3185200932641128,0,NO_PURCHASE
638799,2,3,1,3,0,5,119,0,3,2,0,1,1,29,True,-1.3500578519458495,0,NO_PURCHASE
639166,4,5,1,0,0,5,206,0,7,2,0,1,0,1,True,-1.0648447807823969,0,2
639166,5,5,1,4,0,6,206,0,7,2,0,1,0,2,True,1.3365586251783963,1,2
639166,4,4,1,4,0,5,116,1,7,2,0,1,0,3,True,1.0163771237512849,0,2
639166,5,4,1,1,0,6,183,1,7,2,0,1,0,4,True,-0.5301236879964455,0,2
639166,4,4,1,1,0,5,67,1,7,2,0,1,0,5,True,-0.3121711249394769,0,2
639166,5,4,1,4,0,6,174,1,7,2,0,1,0,6,True,1.0696465182546726,0,2
639166,5,5,1,4,0,6,276,1,7,2,0,1,0,7,True,1.309221779846932,0,2
639166,4,4,1,4,0,6,111,0,7,2,0,1,0,8,True,0.6559364627362815,0,2
639166,4,4,1,4,0,5,148,1,7,2,0,1,0,9,True,0.8667374230283298,0,2
639166,4,4,1,1,0,6,284,0,7,2,0,1,0,10,True,-1.710737209719981,0,2
639166,4,5,1,0,0,5,87,1,7,2,0,1,0,11,True,-0.20837214371890772,0,2
639166,4,4,1,3,0,5,122,0,7,2,0,1,0,12,True,0.16909166639146878,0,2
639166,5,5,1,4,0,6,477,0,7,2,0,1,0,13,True,0.06929740968087073,0,2
639166,4,4,1,2,0,5,104,1,7,2,0,1,0,14,True,0.03403598457386858,0,2
639166,4,3,0,4,0,5,134,1,7,2,0,1,0,15,True,0.01565298444794444,0,2
639166,5,5,0,4,0,6,487,0,7,2,0,1,0,16,True,-0.1774649967950528,0,2
639166,5,5,1,1,0,6,205,0,7,2,0,1,0,17,True,-0.21644917459679858,0,2
639166,5,5,1,4,0,6,322,0,7,2,0,1,0,18,True,0.7941147100576842,0,2
639166,5,5,1,4,0,6,258,0,7,2,0,1,0,19,True,1.0933941115035943,0,2
639166,4,3,1,4,0,5,126,0,7,2,0,1,0,20,True,-0.04693709037131677,0,2
639166,4,3,1,1,0,5,150,1,7,2,0,1,0,21,True,-1.41685090633632,0,2
639166,4,4,0,1,0,5,70,1,7,2,0,1,0,22,True,-0.526199846882254,0,2
639166,5,5,1,4,0,6,245,0,7,2,0,1,0,23,True,1.1541852399222947,0,2
639166,5,5,1,4,0,6,225,0,7,2,0,1,0,24,True,1.2477100528741416,0,2
639166,4,5,0,1,0,6,194,0,7,2,0,1,0,25,True,-0.7733237437899916,0,2
639166,5,5,1,4,0,6,657,0,7,2,0,1,0,26,True,-0.7724259068857515,0,2
639317,3,4,0,1,0,5,169,0,1,2,0,1,1,1,True,-1.6974608873106047,0,NO_PURCHASE
639317,4,5,0,1,0,6,329,0,1,2,0,1,1,2,True,-1.4046162312149582,0,NO_PURCHASE
639317,4,5,0,1,0,5,199,1,1,2,0,1,1,3,True,-0.41288308277498814,0,NO_PURCHASE
639480,2,3,0,0,0,4,80,0,3,2,0,1,1,1,True,-2.8415466428595697,0,9
639480,3,4,1,2,0,5,109,0,3,2,0,1,1,2,True,-0.6976584349808018,0,9
639480,3,4,0,3,0,4,109,0,3,2,0,1,1,3,True,-0.29460855725357427,0,9
639480,3,3,1,2,0,5,129,0,3,2,0,1,1,4,True,-1.5077350555793272,0,9
639480,2,3,1,2,0,4,70,0,3,2,0,1,1,5,True,-1.5563282094351218,0,9
639480,4,4,1,2,0,5,119,0,3,2,0,1,1,6,True,-0.3361076251400166,0,9
639480,3,5,1,2,0,4,105,0,3,2,0,1,1,7,True,0.12142019950921101,0,9
639480,2,4,1,2,0,4,90,0,3,2,0,1,1,8,True,-0.9333012147402904,0,9
639480,4,5,1,2,0,5,134,1,3,2,0,1,1,9,True,0.6103005727927766,1,9
639480,3,3,1,2,0,4,60,0,3,2,0,1,1,10,True,-1.1012525866424903,0,9
639480,4,4,1,2,0,5,159,0,3,2,0,1,1,11,True,-0.5231572510437104,0,9
639480,3,3,1,2,0,4,67,0,3,2,0,1,1,12,True,-1.1339862711756366,0,9
639480,3,3,1,2,0,4,67,0,3,2,0,1,1,13,True,-1.1339862711756366,0,9
639480,3,4,1,2,0,4,71,1,3,2,0,1,1,14,True,-0.1361394261193276,0,9
640043,3,4,1,3,0,5,121,0,1,2,2,1,1,1,True,-0.2345453092776476,0,23
640043,3,5,1,4,0,5,178,0,1,2,2,1,1,2,True,0.7346887949305292,0,23
640043,4,4,1,4,0,5,158,0,1,2,2,1,1,3,True,0.5199750165524064,0,23
640043,3,3,1,4,0,5,108,0,1,2,2,1,1,4,True,-0.3710779750313633,0,23
640043,3,3,1,4,0,5,138,0,1,2,2,1,1,5,True,-0.5113651944591336,0,23
640043,5,5,1,4,0,6,297,0,1,2,2,1,1,6,True,0.9110207262474928,0,23
640043,5,5,1,4,0,6,422,0,1,2,2,1,1,7,True,0.32649064529844973,0,23
640043,4,4,1,4,0,5,257,0,1,2,2,1,1,8,True,0.05702719244076415,0,23
640043,4,4,1,4,0,5,247,0,1,2,2,1,1,9,True,0.10378959891668771,0,23
640043,5,5,1,4,0,6,621,0,1,2,2,1,1,10,True,-0.604081243572427,0,23
640043,3,4,1,4,0,5,123,0,1,2,2,1,1,11,True,0.27533022290142994,0,23
640043,4,4,1,4,0,5,126,1,1,2,2,1,1,12,True,0.9696147172753615,0,23
640043,5,5,0,4,0,6,314,1,1,2,2,1,1,13,True,0.9315246352384228,0,23
640043,3,4,1,4,0,5,133,0,1,2,2,1,1,14,True,0.2285678164255064,0,23
640043,4,5,0,4,0,5,327,0,1,2,2,1,1,15,True,0.24624215475597877,0,23
640043,2,3,1,4,0,5,108,0,1,2,2,1,1,16,True,-0.7793911913480716,0,23
640043,3,5,1,4,0,6,178,0,1,2,2,1,1,17,True,0.6508669306775641,0,23
640043,3,4,1,4,0,5,149,0,1,2,2,1,1,18,True,0.15374796606402896,0,23
640043,3,4,0,4,0,5,151,1,1,2,2,1,1,19,True,0.24439548476884426,0,23
640043,4,4,1,4,0,5,138,0,1,2,2,1,1,20,True,0.6134998295042533,0,23
640043,2,3,1,4,0,5,128,0,1,2,2,1,1,21,True,-0.8729160042999184,0,23
640043,2,3,0,4,0,5,138,0,1,2,2,1,1,22,True,-1.1196784107758417,0,23
640043,4,5,1,4,0,5,148,0,1,2,2,1,1,23,True,1.2832892306750088,1,23
640043,4,5,0,4,0,6,321,1,1,2,2,1,1,24,True,0.4904777343885675,0,23
640043,4,4,1,4,0,5,198,0,1,2,2,1,1,25,True,0.3329253906487126,0,23
640043,4,5,1,4,0,6,138,0,1,2,2,1,1,26,True,1.2462297728979668,0,23
640043,4,4,1,4,0,5,158,1,1,2,2,1,1,27,True,0.8199750165524065,0,23
640043,4,5,0,4,0,6,178,0,1,2,2,1,1,28,True,0.8591801469942728,0,23
640043,4,4,1,4,0,6,158,0,1,2,2,1,1,29,True,0.4361531522994413,0,23
640043,4,5,1,4,0,6,208,0,1,2,2,1,1,30,True,0.9188929275665026,0,23
640103,3,3,0,3,0,4,35,1,137,1,1,1,0,1,True,-0.36511855697841916,0,4
640103,4,4,1,5,0,5,66,0,137,1,1,1,0,2,True,1.4694171696051648,0,4
640103,4,5,0,5,0,5,70,1,137,1,1,1,0,3,True,2.2672640146614733,0,4
640103,5,5,1,5,0,5,74,1,137,1,1,1,0,4,True,2.8568722683878125,1,4
640103,4,4,0,4,0,5,83,1,137,1,1,1,0,5,True,0.9706930651218326,0,4
640103,3,3,0,5,0,4,40,0,137,1,1,1,0,6,True,0.34995626673214353,0,4
640103,4,3,1,5,0,4,63,1,137,1,1,1,0,7,True,1.1507159481542282,0,4
640103,4,3,0,5,0,4,56,1,137,1,1,1,0,8,True,0.9834496326873747,0,4
640103,5,5,0,5,0,5,67,1,137,1,1,1,0,9,True,2.6896059529209593,0,4
640103,4,5,0,5,0,5,74,0,137,1,1,1,0,10,True,1.9485590520711042,0,4
640103,4,4,1,4,0,4,64,0,137,1,1,1,0,11,True,1.043363501679052,0,4
640103,4,4,1,5,0,5,79,0,137,1,1,1,0,12,True,1.4086260411864644,0,4
640103,3,4,1,5,0,4,48,1,137,1,1,1,0,13,True,1.529098149198083,0,4
640103,4,4,0,4,0,4,45,1,137,1,1,1,0,14,True,1.2322120739833067,0,4
640103,3,4,0,5,0,4,38,0,137,1,1,1,0,15,True,1.0758605556740066,0,4
640103,3,2,0,5,0,4,22,0,137,1,1,1,0,16,True,-0.28242320925787223,0,4
640103,4,4,1,5,0,4,55,1,137,1,1,1,0,17,True,1.9046776809816457,0,4
640103,4,5,0,4,0,5,119,1,137,1,1,1,0,18,True,1.5189002094551867,0,4
640103,5,5,0,5,0,5,155,1,137,1,1,1,0,19,True,2.2780967759328328,0,4
640103,4,4,0,5,0,4,45,0,137,1,1,1,0,20,True,1.451440087457569,0,4
640103,4,5,1,5,0,5,152,0,137,1,1,1,0,21,True,1.7838122815589015,0,4
640103,2,3,0,4,0,3,25,1,137,1,1,1,0,22,True,-0.12361948909197662,0,4
640103,4,5,0,5,0,5,91,1,137,1,1,1,0,23,True,2.1690629610620342,0,4
640103,5,4,0,5,0,5,76,1,137,1,1,1,0,24,True,1.9309679794459498,0,4
640103,3,5,0,5,0,4,65,0,137,1,1,1,0,25,True,1.6661538658356916,0,4
640103,4,5,1,5,0,5,94,0,137,1,1,1,0,26,True,2.0550342391192573,0,4
640382,3,4,0,4,0,5,93,1,1,2,0,1,0,1,True,0.5156174423292003,0,16
640382,2,3,1,4,0,5,53,0,1,2,0,1,0,2,True,-0.5221979557304925,0,16
640382,2,3,0,3,0,5,39,1,1,2,0,1,0,3,True,-0.8759586001384618,0,16
640382,2,2,1,3,0,4,45,0,1,2,0,1,0,4,True,-1.6367459874177284,0,16
640382,3,3,0,3,0,5,59,1,1,2,0,1,0,5,True,-0.5611701967736005,0,16
640382,3,5,0,3,0,5,119,1,1,2,0,1,0,6,True,0.5913589796642156,0,16
640382,2,3,1,4,0,4,27,0,1,2,0,1,0,7,True,-0.31679383464012645,0,16
640382,3,3,1,3,0,5,76,1,1,2,0,1,0,8,True,-0.4406662877826704,0,16
640382,2,3,1,3,0,4,27,0,1,2,0,1,0,9,True,-0.8360218481143886,0,16
640382,2,2,1,4,0,4,33,0,1,2,0,1,0,10,True,-1.0614030861723582,0,16
640382,2,3,0,4,0,4,34,1,1,2,0,1,0,11,True,-0.24952751917327282,0,16
640382,2,3,1,3,0,4,50,0,1,2,0,1,0,12,True,-0.9435753830090126,0,16
640382,2,2,1,4,0,4,30,0,1,2,0,1,0,13,True,-1.0473743642295812,0,16
640382,2,3,1,4,0,4,27,0,1,2,0,1,0,14,True,-0.31679383464012645,0,16
640382,3,3,1,3,0,4,45,0,1,2,0,1,0,15,True,-0.5118809634543426,0,16
640382,3,4,1,4,0,5,104,1,1,2,0,1,0,16,True,0.6641787952056845,1,16
640382,3,3,1,3,0,4,39,1,1,2,0,1,0,17,True,-0.18382351956878856,0,16
640382,3,3,0,4,0,4,36,1,1,2,0,1,0,18,True,0.1494332158482507,0,16
640382,3,3,0,3,0,5,55,1,1,2,0,1,0,19,True,-0.5424652341832312,0,16
640382,2,3,0,3,0,4,34,0,1,2,0,1,0,20,True,-1.068755532647535,0,16
640382,2,4,1,4,0,4,69,0,1,2,0,1,0,21,True,0.2033558658076734,0,16
640382,3,4,1,4,0,4,65,0,1,2,0,1,0,22,True,0.630374044714751,0,16
640382,4,5,1,3,0,6,249,0,1,2,0,1,0,23,True,0.20793904754095416,0,16
640382,4,3,1,3,0,5,79,0,1,2,0,1,0,24,True,-0.34638179340873876,0,16
640382,3,4,1,3,0,5,79,0,1,2,0,1,0,25,True,-0.03814320207876909,0,16
640382,3,3,0,4,0,5,42,1,1,2,0,1,0,26,True,0.03755390770973149,0,16
640382,2,3,1,4,0,4,39,0,1,2,0,1,0,27,True,-0.3729087224112346,0,16
640382,3,4,1,4,0,5,170,0,1,2,0,1,0,28,True,0.05554691246458965,0,16
640382,2,2,1,4,0,4,36,0,1,2,0,1,0,29,True,-1.0754318081151353,0,16
640382,4,4,1,3,0,5,99,0,1,2,0,1,0,30,True,0.2766452012860927,0,16
640382,3,3,1,4,0,5,54,1,1,2,0,1,0,31,True,0.18143901993862332,0,16
640382,3,3,0,3,0,4,39,1,1,2,0,1,0,32,True,-0.3838235195687885,0,16
640382,3,4,1,3,0,5,80,0,1,2,0,1,0,33,True,-0.042819442726361456,0,16
641342,4,5,1,4,0,5,135,0,1,2,0,1,0,1,True,1.3440803590937092,0,3
641342,3,5,1,4,0,5,109,0,1,2,0,1,0,2,True,1.057349399614401,0,3
641342,4,5,1,4,0,5,90,1,1,2,0,1,0,3,True,1.8545111882353646,1,3
641342,5,5,1,4,0,6,269,0,1,2,0,1,0,4,True,1.0419554643800786,0,3
641342,4,5,1,4,0,6,109,0,1,2,0,1,0,5,True,1.3818407516781448,0,3
641342,4,5,1,4,0,5,76,0,1,2,0,1,0,6,True,1.6199785573016574,0,3
641342,3,5,1,4,0,5,119,0,1,2,0,1,0,7,True,1.0105869931384777,0,3
641342,4,5,1,4,0,5,125,1,1,2,0,1,0,8,True,1.6908427655696328,0,3
641342,3,4,1,4,0,5,99,0,1,2,0,1,0,9,True,0.3875599984436462,0,3
641342,4,5,1,4,0,5,116,1,1,2,0,1,0,10,True,1.7329289313979637,0,3
641342,5,5,1,4,0,6,179,0,1,2,0,1,0,11,True,1.4628171226633895,0,3
641342,3,5,1,4,0,5,119,0,1,2,0,1,0,12,True,1.0105869931384777,0,3
641342,4,4,1,4,0,6,85,0,1,2,0,1,0,13,True,0.7775187195736825,0,3
641342,4,5,1,4,0,6,99,0,1,2,0,1,0,14,True,1.4286031581540684,0,3
641342,2,3,1,3,0,5,66,0,1,2,0,1,0,15,True,-1.102217097623455,0,3
641342,4,5,1,4,0,5,89,0,1,2,0,1,0,16,True,1.559187428882957,0,3
641342,3,3,1,3,0,5,80,0,1,2,0,1,0,17,True,-0.7593712503730399,0,3
641342,4,5,0,4,0,6,160,0,1,2,0,1,0,18,True,0.943352478650935,0,3
641342,4,4,1,4,0,5,95,0,1,2,0,1,0,19,True,0.8145781773507241,0,3
641342,3,5,1,4,0,5,109,0,1,2,0,1,0,20,True,1.057349399614401,0,3
641342,4,5,1,4,0,5,139,0,1,2,0,1,0,21,True,1.3253753965033397,0,3
641342,4,5,1,4,0,5,119,0,1,2,0,1,0,22,True,1.4189002094551868,0,3
641342,2,3,1,2,0,5,79,0,1,2,0,1,0,23,True,-1.6822362395164179,0,3
641342,5,5,1,4,0,6,295,0,1,2,0,1,0,24,True,0.9203732075426776,0,3
641342,5,5,0,4,0,6,189,0,1,2,0,1,0,25,True,1.216054716187466,0,3
641342,4,5,1,2,0,5,164,0,1,2,0,1,0,26,True,0.17001335336500623,0,3
641342,3,4,1,2,0,5,127,0,1,2,0,1,0,27,True,-0.7818307666374641,0,3
641342,3,4,0,2,0,5,160,0,1,2,0,1,0,28,True,-1.1361467080080114,0,3
641342,3,5,1,4,0,5,109,0,1,2,0,1,0,29,True,1.057349399614401,0,3
641342,2,2,1,2,0,4,47,0,1,2,0,1,0,30,True,-2.165326482187176,0,3
641342,2,2,1,2,0,5,49,0,1,2,0,1,0,31,True,-2.2585008277353253,0,3
641342,2,3,1,2,0,5,67,0,1,2,0,1,0,32,True,-1.62612135174531,0,3
641342,3,5,1,2,0,5,139,0,1,2,0,1,0,33,True,-0.1213938467618938,0,3
641509,4,4,1,2,0,5,153,1,18,2,0,1,1,1,True,-0.1950998071581564,0,33
641509,2,3,1,0,0,5,75,0,18,2,0,1,1,2,True,-2.7019873038745734,0,33
641509,4,4,0,2,0,6,299,0,18,2,0,1,1,3,True,-1.461652805959604,0,33
641509,4,4,1,2,0,5,110,1,18,2,0,1,1,4,True,0.005978540688314438,0,33
641509,4,5,1,5,0,6,189,0,18,2,0,1,1,5,True,1.5269695133450196,0,33
641509,2,2,0,5,0,5,50,1,18,2,0,1,1,6,True,-0.6054930279601312,0,33
641509,4,5,1,4,0,5,164,1,18,2,0,1,1,7,True,1.5084693803135312,0,33
641509,2,2,1,4,0,5,127,1,18,2,0,1,1,8,True,-1.2847915712990037,0,33
641509,3,5,1,2,0,5,139,0,18,2,0,1,1,9,True,-0.1213938467618938,0,33
641509,3,4,0,5,0,5,189,0,18,2,0,1,1,10,True,0.2859263536345974,0,33
641509,3,5,1,5,0,5,159,0,18,2,0,1,1,11,True,1.3427653807090465,0,33
641509,3,4,0,5,0,5,199,0,18,2,0,1,1,12,True,0.23916394715867395,0,33
641509,4,4,1,5,0,6,208,0,18,2,0,1,1,13,True,0.7215691333940865,0,33
641509,4,5,1,5,0,6,215,1,18,2,0,1,1,14,True,1.7053872565076187,0,33
641509,3,4,0,5,0,5,129,0,18,2,0,1,1,15,True,0.5665007924901382,0,33
641509,2,3,0,5,0,5,96,0,18,2,0,1,1,16,True,-0.40404829010270116,0,33
641509,3,4,1,4,0,5,235,0,18,2,0,1,1,17,True,-0.2484087296289127,0,33
641509,4,4,1,2,0,6,169,0,18,2,0,1,1,18,True,-0.653741521772599,0,33
641509,4,4,0,5,0,5,169,1,18,2,0,1,1,19,True,1.0877643829031531,0,33
641509,2,2,1,2,0,5,77,0,18,2,0,1,1,20,True,-2.3894355658679114,0,33
641509,2,3,0,0,0,5,73,0,18,2,0,1,1,21,True,-2.8926348225793883,0,33
641509,2,3,1,2,0,5,85,0,18,2,0,1,1,22,True,-1.710293683401972,0,33
641509,4,4,1,4,0,6,239,0,18,2,0,1,1,23,True,0.057377659844461304,0,33
641509,4,5,0,5,0,6,174,1,18,2,0,1,1,24,True,1.6971131230589045,0,33
641509,2,3,1,5,0,5,93,0,18,2,0,1,1,25,True,-0.1900195681599242,0,33
641509,2,2,1,2,0,5,69,0,18,2,0,1,1,26,True,-2.3520256406871725,0,33
641509,3,4,0,5,0,5,124,0,18,2,0,1,1,27,True,0.5898819957280999,0,33
641509,4,5,1,5,0,6,179,0,18,2,0,1,1,28,True,1.573731919820943,0,33
641509,2,3,0,2,0,5,60,1,18,2,0,1,1,29,True,-1.4933876672121635,0,33
641509,2,3,0,2,0,5,89,0,18,2,0,1,1,30,True,-1.9289986459923416,0,33
641509,2,3,1,2,0,4,54,0,18,2,0,1,1,31,True,-1.4815083590736442,0,33
641509,1,2,0,2,0,4,55,0,18,2,0,1,1,32,True,-2.8110496236846236,0,33
641509,4,5,1,5,0,6,149,0,18,2,0,1,1,33,True,1.7140191392487134,1,33
641509,4,5,1,4,0,6,249,0,18,2,0,1,1,34,True,0.7271670610152166,0,33
641976,3,5,1,3,0,5,71,0,4,2,0,1,1,1,True,0.715818530748648,0,29
641976,3,5,1,3,0,5,79,0,4,2,0,1,1,2,True,0.6784086055679092,0,29
641976,3,5,1,3,0,5,66,0,4,2,0,1,1,3,True,0.7391997339866097,0,29
641976,3,5,1,0,0,5,84,0,4,2,0,1,1,4,True,-0.9026566380928394,0,29
641976,2,4,1,3,0,4,59,0,4,2,0,1,1,5,True,-0.26910974119066533,0,29
641976,2,4,1,3,0,4,65,0,4,2,0,1,1,6,True,-0.2971671850762194,0,29
641976,3,5,1,1,0,5,79,0,4,2,0,1,1,7,True,-0.36004742138061535,0,29
641976,3,4,1,3,0,4,59,0,4,2,0,1,1,8,True,0.13920347512604292,0,29
641976,3,5,1,3,0,5,79,0,4,2,0,1,1,9,True,0.6784086055679092,0,29
641976,3,5,1,3,0,5,69,0,4,2,0,1,1,10,True,0.7251710120438326,0,29
641976,4,5,1,2,0,5,129,0,4,2,0,1,1,11,True,0.33368177603073834,0,29
641976,3,5,1,3,0,5,89,0,4,2,0,1,1,12,True,0.6316461990919857,0,29
641976,3,5,1,3,0,5,79,0,4,2,0,1,1,13,True,0.6784086055679092,0,29
641976,3,5,1,3,0,5,95,0,4,2,0,1,1,14,True,0.6035887552064316,0,29
641976,3,4,1,3,0,5,68,0,4,2,0,1,1,15,True,0.013295445044746723,0,29
641976,3,5,1,3,0,5,79,0,4,2,0,1,1,16,True,0.6784086055679092,0,29
641976,3,5,1,2,0,5,99,0,4,2,0,1,1,17,True,0.06565577914179999,0,29
641976,4,5,1,2,0,5,99,0,4,2,0,1,1,18,True,0.4739689954585087,0,29
641976,3,5,1,3,0,5,84,0,4,2,0,1,1,19,True,0.6550274023299474,0,29
641976,3,5,1,3,0,5,89,0,4,2,0,1,1,20,True,0.6316461990919857,0,29
641976,3,5,1,3,0,5,85,0,4,2,0,1,1,21,True,0.6503511616823551,0,29
641976,4,5,1,2,0,5,129,0,4,2,0,1,1,22,True,0.33368177603073834,0,29
641976,3,5,1,0,0,5,84,0,4,2,0,1,1,23,True,-0.9026566380928394,0,29
641976,2,3,1,3,0,4,63,0,4,2,0,1,1,24,True,-1.0043665114277132,0,29
641976,3,5,1,3,0,5,64,0,4,2,0,1,1,25,True,0.7485522152817943,0,29
641976,2,5,1,3,0,4,66,0,4,2,0,1,1,26,True,0.41470838192286663,0,29
641976,4,4,1,3,0,5,85,0,4,2,0,1,1,27,True,0.3421125703523855,0,29
641976,3,5,1,3,0,5,80,0,4,2,0,1,1,28,True,0.6737323649203169,0,29
641976,4,5,1,3,0,5,109,0,4,2,0,1,1,29,True,0.9464346024568475,1,29
641976,3,5,1,3,0,5,89,0,4,2,0,1,1,30,True,0.6316461990919857,0,29
641976,3,5,1,3,0,5,94,0,4,2,0,1,1,31,True,0.608264995854024,0,29
641976,3,4,1,3,0,5,75,0,4,2,0,1,1,32,True,-0.019438239488399733,0,29
641976,2,3,1,2,0,4,69,0,4,2,0,1,1,33,True,-1.5516519687875294,0,29
641985,5,5,0,4,0,5,78,0,24,1,0,1,1,1,True,1.8189392923231813,1,1
641985,5,2,1,4,0,5,137,0,24,1,0,1,1,2,True,-0.4066143288248021,0,1
641985,3,3,1,4,0,3,28,0,24,1,0,1,1,3,True,0.17066500528195455,0,1
641985,5,5,1,4,0,5,145,0,24,1,0,1,1,4,True,1.7056311689344943,0,1
641985,4,4,1,4,0,5,85,0,24,1,0,1,1,5,True,0.8613405838266476,0,1
641985,5,3,0,4,0,5,118,1,24,1,0,1,1,6,True,0.49878605112613067,0,1
641985,4,4,0,4,0,5,37,0,24,1,0,1,1,7,True,0.8858001349110805,0,1
641985,5,3,1,4,0,5,120,0,24,1,0,1,1,8,True,0.3894335698309459,0,1
641985,5,4,1,4,0,5,76,1,24,1,0,1,1,9,True,1.6117399659716878,0,1
641985,4,4,1,4,0,4,61,0,24,1,0,1,1,10,True,1.057392223621829,0,1
641985,3,4,1,4,0,4,36,0,24,1,0,1,1,11,True,0.765985023494929,0,1
